"I_Id","Código_DANE","Año","Indicador","Fuente_Entidad","Fuente_Recurso","Entidad_Territorial","Departamento","Es_Municipio","ODS","Tipo_Acumulación","Unidad_Medida","DNP","Seguimiento.Nombre"
"7.01","73,001","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Ibagué","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,001","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Ibagué","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,001","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Ibagué","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Tolima","Tolima","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,678","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San Luis","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,671","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Saldaña","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,624","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Rovira","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,585","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Purificación","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,555","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Planadas","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,520","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Palocabildo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,449","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Melgar","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,443","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San Sebastián De Mariquita","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,411","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Líbano","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,408","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Lérida","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,352","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Icononzo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,283","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Fresno","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,275","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Flandes","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,270","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Falan","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,268","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Espinal","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,148","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Carmen De Apicalá","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,124","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Cajamarca","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,055","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Armero","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,001","2,023","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Ibagué","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,170","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Dosquebradas","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,170","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Dosquebradas","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,170","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Dosquebradas","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,594","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Quimbaya","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,001","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Armenia","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,001","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Armenia","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,001","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Armenia","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,877","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Viterbo","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,777","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Supía","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,777","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Supía","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,777","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Supía","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,614","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Riosucio","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,614","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Riosucio","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,614","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Riosucio","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,495","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Norcasia","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,495","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Norcasia","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,495","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Norcasia","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,442","2,022","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Marmato","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,442","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Marmato","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,442","2,020","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Marmato","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,174","2,021","100","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Chinchiná","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.02","63","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Quindío","Quindío","No","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","63","2,023","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Quindío","Quindío","No","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","63","2,022","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Quindío","Quindío","No","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","63","2,021","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Quindío","Quindío","No","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","63","2,020","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Quindío","Quindío","No","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,671","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Saldaña","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,624","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Rovira","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,622","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Roncesvalles","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,563","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Prado","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,504","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Ortega","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,449","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Melgar","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,408","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Lérida","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,319","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Guamo","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,275","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Flandes","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,268","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Espinal","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,200","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Coello","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,168","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Chaparral","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,148","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Carmen De Apicalá","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,055","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Armero","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","73,001","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Ibagué","Tolima","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","66,682","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Santa Rosa De Cabal","Risaralda","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
"7.02","66,170","2,024","100","SINERGOX - XM","Históricos Capacidad Efectiva Neta por Departamento y Municipio","Dosquebradas","Risaralda","Si","7","Capacidad","Porcentaje","Si","Porcentaje de capacidad instalada que corresponde a fuentes renovables"
